Wall time,Step,Value
1777539136.563475,1462,21.2557430267334
1777539137.5743773,1474,19.522356033325195
1777539137.7768188,1475,19.569311141967773
1777539137.8809748,1477,19.95121955871582
1777539138.5953596,1488,12.851357460021973
1777539138.8790112,1491,14.234923362731934
1777539139.1582894,1495,19.651826858520508
1777539139.3309264,1499,24.72986602783203
1777539139.9560285,1503,26.94435691833496
1777539140.1212244,1510,32.396602630615234
1777539140.2176726,1511,32.049957275390625
1777539140.228583,1512,31.225866317749023
1777539140.5991373,1514,33.729530334472656
1777539140.714607,1517,33.191566467285156
1777539141.497479,1529,36.271751403808594
1777539141.8472493,1535,36.446815490722656
1777539142.0901797,1538,39.61354446411133
1777539142.1312814,1539,39.75526428222656
1777539142.7746255,1549,47.26904296875
1777539142.9341784,1552,52.3766975402832
1777539143.0271513,1553,54.09220886230469
1777539143.926301,1563,63.97606658935547
1777539144.1197762,1566,66.64143371582031
1777539144.1643083,1569,68.807373046875
1777539144.5489957,1574,69.89508819580078
1777539144.6256468,1577,70.5647964477539
1777539145.4800432,1586,84.50961303710938
1777539145.916083,1597,82.40524291992188
1777539146.44007,1602,75.20284271240234
1777539146.6594021,1604,75.52437591552734
1777539148.511971,1628,79.72054290771484
1777539149.0102828,1636,81.4968032836914
1777539149.1335065,1638,81.33949279785156
1777539149.284606,1641,86.04717254638672
1777539149.6999016,1647,83.59396362304688
1777539149.7919245,1648,83.2120590209961
1777539150.4911194,1655,85.06976318359375
1777539151.109757,1663,82.4722671508789
1777539151.4899874,1667,79.73739624023438
1777539151.8744233,1671,84.83226776123047
1777539152.3419726,1675,86.46418762207031
1777539152.8725343,1678,82.31639862060547
1777539153.093464,1680,78.21473693847656
1777539153.423697,1686,74.47021484375
1777539153.705506,1688,78.91297912597656
1777539154.4492295,1695,81.40685272216797
1777539155.1216114,1703,90.48726654052734
1777539155.5683405,1705,90.53519439697266
1777539155.8006883,1708,84.2600326538086
1777539155.9646354,1710,83.89530944824219
1777539156.0827842,1711,83.60824584960938
1777539156.240897,1712,83.0802001953125
1777539156.673729,1719,84.34800720214844
1777539156.9947789,1723,84.2677993774414
1777539157.0014105,1724,86.6545181274414
1777539157.650495,1731,87.19691467285156
1777539158.259375,1739,79.32942199707031
1777539158.3666306,1740,78.8587417602539
1777539158.6341562,1744,76.72477722167969
1777539158.6972456,1746,78.16645812988281
1777539159.094562,1755,72.16690063476562
1777539160.159058,1766,76.12468719482422
1777539160.9901059,1776,62.496639251708984
1777539161.1254232,1778,68.32518768310547
1777539161.7161572,1785,68.5129623413086
1777539161.7760427,1786,66.03945922851562
1777539162.0695622,1790,60.678871154785156
1777539162.4141917,1793,58.81397247314453
1777539162.6842942,1797,60.64263153076172
1777539162.936477,1801,59.21650695800781
1777539164.0911334,1820,58.09886169433594
1777539164.2806323,1824,56.282012939453125
1777539164.416914,1828,54.59621810913086
1777539164.6326919,1831,49.57549285888672
