Wall time,Step,Value
1777455353.951993,652,-75.5836181640625
1777455354.1142828,653,-74.72175598144531
1777455354.300345,654,-73.93653106689453
1777455354.6489353,655,-72.77653503417969
1777455354.6659153,656,-70.32042694091797
1777455355.1643753,659,-66.2354965209961
1777455355.357044,660,-64.22952270507812
1777455355.4517324,661,-64.35799407958984
1777455358.1813602,668,-59.49232482910156
1777455358.576284,671,-56.653839111328125
1777455359.4868443,676,-48.44986343383789
1777455359.4936013,677,-47.52009582519531
1777455359.6060758,678,-47.137550354003906
1777455360.1990058,681,-44.27291488647461
1777455360.4961054,683,-43.86207962036133
1777455360.6451266,684,-41.26797866821289
1777455360.8133435,685,-41.05134963989258
1777455361.188907,686,-40.469669342041016
1777455361.896525,688,-42.45459747314453
1777455362.6634915,689,-42.28746032714844
1777455363.4864948,693,-39.49309158325195
1777455363.66764,694,-39.70062255859375
1777455363.917268,695,-39.638465881347656
1777455363.9733398,696,-40.7762336730957
1777455364.4852576,697,-41.16328811645508
1777455364.9361832,698,-40.466976165771484
1777455365.669635,700,-40.22323989868164
1777455366.041044,703,-40.17173767089844
1777455366.1304975,704,-40.01321029663086
1777455366.457292,706,-37.23657989501953
1777455367.471562,710,-38.12080001831055
1777455367.9442873,711,-37.35382080078125
1777455368.4793475,713,-34.30073928833008
1777455369.331299,716,-35.33617401123047
1777455371.0518756,718,-34.01091384887695
1777455371.3634079,720,-32.82373809814453
1777455371.4954624,721,-32.400272369384766
1777455372.6693978,722,-32.59699630737305
1777455373.8781574,724,-32.1298942565918
1777455374.2033162,725,-32.13949203491211
1777455374.6592453,726,-32.43389892578125
1777455375.0621598,727,-30.94935417175293
1777455375.0703702,728,-29.384973526000977
1777455376.3579865,729,-27.911489486694336
1777455376.773669,730,-26.893320083618164
1777455377.520056,732,-24.99068832397461
1777455377.5572622,733,-24.146202087402344
1777455377.5658517,734,-22.429012298583984
1777455378.7668695,739,-13.62375545501709
1777455378.8335924,740,-13.18863582611084
1777455379.1591463,741,-12.142168998718262
1777455379.967959,743,-13.353545188903809
1777455380.1374764,744,-14.187352180480957
1777455380.5201254,745,-13.29199504852295
1777455380.6849618,746,-13.822751998901367
1777455383.790164,753,-11.573768615722656
1777455385.0566504,756,-10.692703247070312
1777455386.1707332,757,-8.000223159790039
1777455387.3065972,759,-4.105841159820557
1777455388.8779213,764,-0.39512303471565247
1777455388.9189157,765,-0.9975820779800415
1777455389.4002733,766,-1.298064112663269
1777455389.8183718,768,-0.22160537540912628
1777455390.2638173,769,-0.8795443773269653
1777455390.765434,770,-1.1966731548309326
1777455391.1883912,771,-0.5444687604904175
1777455391.4893255,772,-1.0073046684265137
1777455391.8349185,773,-0.3422832787036896
1777455392.477577,774,-0.660988986492157
1777455392.8084564,776,1.0678373575210571
1777455393.3842366,777,0.8583499789237976
1777455393.7456925,779,1.4063067436218262
1777455393.963945,780,3.5696732997894287
1777455394.123598,781,4.829715251922607
1777455394.468362,782,6.580434322357178
1777455394.6631575,783,7.730806827545166
1777455395.0085542,784,7.093814373016357
1777455395.6335561,787,10.343046188354492
1777455395.722783,789,14.971129417419434
1777455396.0868099,790,14.573315620422363
1777455397.572221,792,14.287607192993164
1777455398.5806298,794,16.58875846862793
1777455399.2932103,796,19.118444442749023
1777455399.7743368,797,19.22093963623047
1777455400.8371904,798,18.579692840576172
1777455401.6745472,800,19.277904510498047
1777455402.0325048,801,19.785005569458008
1777455404.8318403,805,17.649160385131836
1777455406.2895155,806,18.198978424072266
1777455406.5336912,807,17.766822814941406
1777455406.713675,808,16.07884407043457
1777455408.9273167,811,16.591123580932617
1777455410.2494578,814,19.9703311920166
1777455412.8862376,819,25.267255783081055
1777455414.160414,820,28.238555908203125
1777455414.6117775,822,27.926712036132812
1777455415.5031223,823,27.890501022338867
1777455416.7766683,824,26.98870086669922
1777455417.1481342,826,25.78858184814453
1777455418.0272558,827,26.0897159576416
1777455419.178212,828,24.405353546142578
1777455419.2142272,829,24.154287338256836
1777455421.3216708,833,22.385656356811523
1777455421.650165,834,21.823408126831055
1777455423.6454904,836,19.235673904418945
1777455423.6895125,837,18.21138572692871
1777455424.0816436,838,16.78548240661621
1777455426.0403812,840,17.2415771484375
1777455426.212117,841,16.683292388916016
1777455427.2685397,843,19.434295654296875
1777455428.4238114,844,20.667098999023438
