Wall time,Step,Value
1773831979.9459534,274,72.0
1773831979.990653,275,65.0
1773831980.0309072,276,57.0
1773831980.058543,277,39.0
1773831980.097325,278,54.0
1773831980.1234484,279,37.0
1773831980.171214,280,69.0
1773831980.2142167,281,61.0
1773831980.2630646,282,69.0
1773831980.285287,283,31.0
1773831980.3321333,284,68.0
1773831980.3756957,285,62.0
1773831980.4073172,286,45.0
1773831980.4328694,287,35.0
1773831980.471301,288,55.0
1773831980.5103612,289,55.0
1773831980.5386822,290,40.0
1773831980.564608,291,37.0
1773831980.607986,292,63.0
1773831980.6457825,293,53.0
1773831980.6864944,294,59.0
1773831980.7376597,295,74.0
1773831980.7726853,296,49.0
1773831980.8083484,297,51.0
1773831980.8460553,298,54.0
1773831980.8929293,299,67.0
1773831980.9330192,300,57.0
1773831980.9641488,301,44.0
1773831981.0082405,302,63.0
1773831981.0518389,303,63.0
1773831981.0760796,304,34.0
1773831981.1236403,305,67.0
1773831981.1711187,306,68.0
1773831981.2082999,307,54.0
1773831981.2390914,308,44.0
1773831981.270559,309,45.0
1773831981.315248,310,63.0
1773831981.3572755,311,59.0
1773831981.3889742,312,45.0
1773831981.4267154,313,55.0
1773831981.4709437,314,64.0
1773831981.5077343,315,53.0
1773831981.545631,316,54.0
1773831981.6407259,317,138.0
1773831981.648273,318,10.0
1773831981.755981,319,157.0
1773831981.9392273,320,265.0
1773831982.1338508,321,280.0
1773831982.1460946,322,17.0
1773831982.1656244,323,26.0
1773831982.2071826,324,60.0
1773831982.216467,325,12.0
1773831982.2953167,326,114.0
1773831982.3125799,327,24.0
1773831982.423178,328,161.0
1773831982.4443035,329,30.0
1773831982.4646926,330,27.0
1773831982.544354,331,117.0
1773831982.565337,332,29.0
1773831982.5804713,333,22.0
1773831982.5971172,334,23.0
1773831982.666782,335,100.0
1773831982.8285313,336,236.0
1773831982.8528407,337,34.0
1773831982.8739274,338,30.0
1773831983.0434916,339,246.0
1773831983.0755353,340,46.0
1773831983.0946352,341,27.0
1773831983.114961,342,27.0
1773831983.1412733,343,36.0
1773831983.1646156,344,33.0
1773831983.2092729,345,42.0
